,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
793,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,336,Dominic Raab,Con,1567,False,52,UK-HouseOfCommons,GBR,20180904000336,3,"Of course we want to ensure not just that EU nationals whom we value and whom we want to stay feel secure in their position here, but that British expats are given the same treatment abroad.",0.0,0.805,0.195,0.5423,0.133333333333333,0.241666666666667,-0.8965,20180904000336,"['ORG', 'NORP']","['EU', 'British']",True,True,False,False,0,0,0,0,0,2018-09,
794,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,338,Dominic Raab,Con,1567,False,96,UK-HouseOfCommons,GBR,20180904000338,1,"I know that the Gentleman has a considerable interest in the matter, but this is a negotiation.",0.0,0.797,0.203,0.2617,0.1,0.45,0.9009,20180904000338,[],[],False,False,False,False,0,0,0,0,0,2018-09,
795,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,338,Dominic Raab,Con,1567,False,96,UK-HouseOfCommons,GBR,20180904000338,2,"As was suggested by my Friend the Member for Chelmsford (Vicky Ford), we do not roll over just because we get a bit of a pushback.",0.0,0.878,0.122,0.4939,0.0,0.0,-0.9617,20180904000338,"['GPE', 'PERSON']","['Chelmsford', 'Vicky Ford']",False,False,True,True,0,0,0,0,0,2018-09,
796,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,338,Dominic Raab,Con,1567,False,96,UK-HouseOfCommons,GBR,20180904000338,3,"We explain our arguments so that they are clearly understood, we try to resolve any concerns that the EU has, and we try to pursue the negotiations in a spirit of pragmatism.",0.074,0.736,0.191,0.5106,0.1,0.383333333333333,0.9968,20180904000338,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
797,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,338,Dominic Raab,Con,1567,False,96,UK-HouseOfCommons,GBR,20180904000338,4,If that is matched on the other side-and I am confident that it will be-we will get a deal.,0.0,0.833,0.167,0.4939,0.1875,0.604166666666667,0.9924,20180904000338,[],[],False,False,False,False,0,0,0,0,0,2018-09,
798,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,339,David Duguid,Con,1567,False,38,UK-HouseOfCommons,GBR,20180904000339,1,"Will my right Friend confirm, to me and to the fishing communities in my constituency, that whether we strike a deal or not, we will be taking back control of our money, borders, laws and fishing waters?",0.039,0.879,0.083,0.4019,0.142857142857143,0.267857142857143,-0.798,20180904000339,[],[],False,False,False,False,0,0,0,0,0,2018-09,
799,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,340,Dominic Raab,Con,1567,False,40,UK-HouseOfCommons,GBR,20180904000340,1,My Friend is absolutely right.,0.0,0.556,0.444,0.4939,0.285714285714286,0.535714285714286,0.9994,20180904000340,[],[],False,False,False,False,0,0,0,0,0,2018-09,
800,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,340,Dominic Raab,Con,1567,False,40,UK-HouseOfCommons,GBR,20180904000340,2,"One of the great advantages of Brexit- notwithstanding the doom and gloom on the other side-is that we will be an independent coastal state, with all the rights under international law that that brings.",0.147,0.699,0.154,0.0772,0.108333333333333,0.276666666666667,0.9912,20180904000340,['CARDINAL'],['One'],False,False,False,False,0,0,0,0,0,2018-09,
801,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,342,Dominic Raab,Con,1567,False,43,UK-HouseOfCommons,GBR,20180904000342,1,Let me gently say to the Gentleman that we do not do political decision making in this country by reference to polls.,0.0,0.875,0.125,0.4588,0.1,0.45,-0.7876,20180904000342,[],[],False,False,False,False,0,0,0,0,0,2018-09,
802,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,342,Dominic Raab,Con,1567,False,43,UK-HouseOfCommons,GBR,20180904000342,2,"We had a referendum, the country voted to leave the EU, and that is what we are going to do.",0.062,0.938,0.0,-0.0516,0.0,0.0,0.983,20180904000342,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
803,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,343,Mark Pawsey,Con,1567,False,88,UK-HouseOfCommons,GBR,20180904000343,1,The continued success of the UK automotive industry is important in my constituency and throughout the west midlands.,0.0,0.744,0.256,0.6705,0.35,0.5,0.9953,20180904000343,['GPE'],['UK'],False,False,True,False,0,0,0,0,0,2018-09,
804,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,343,Mark Pawsey,Con,1567,False,88,UK-HouseOfCommons,GBR,20180904000343,2,"In its report, the Business, Energy and Industrial Strategy Committee draw attention to the reliance of complex supply chains on the friction-free transfer of components between the UK and Europe.",0.0,0.932,0.068,0.2732,-0.3,0.4,0.9558,20180904000343,"['ORG', 'GPE', 'LOC']","['the Business, Energy and Industrial Strategy Committee', 'UK', 'Europe']",True,False,True,False,0,0,0,0,0,2018-09,
805,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,343,Mark Pawsey,Con,1567,False,88,UK-HouseOfCommons,GBR,20180904000343,3,Can the Secretary of State reassure the House that that will be maintained?,0.0,0.833,0.167,0.34,0.0,0.0,0.8111,20180904000343,"['ORG', 'ORG']","['State', 'House']",True,False,False,False,0,0,0,0,0,2018-09,
806,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,343,Mark Pawsey,Con,1567,False,88,UK-HouseOfCommons,GBR,20180904000343,4,"What is his assessment of the impact of a 10% tariff on cars, in the event of no deal, on a company such as Jaguar Land Rover?",0.084,0.916,0.0,-0.296,0.0,0.5,-0.9943,20180904000343,"['PERCENT', 'ORG']","['10%', 'Jaguar Land Rover']",True,False,False,False,0,0,0,0,0,2018-09,
807,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,344,Dominic Raab,Con,1567,False,84,UK-HouseOfCommons,GBR,20180904000344,1,My Friend is right to raise the issue of â€œjust in timeâ€ supplies for manufacturing purposes.,0.0,0.824,0.176,0.4939,0.285714285714286,0.535714285714286,0.6151,20180904000344,[],[],False,False,False,False,0,0,0,0,0,2018-09,
808,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,344,Dominic Raab,Con,1567,False,84,UK-HouseOfCommons,GBR,20180904000344,2,That is precisely why we configured the White Paper proposals in the way that we did.,0.0,1.0,0.0,0.0,0.2,0.4,0.9858,20180904000344,['ORG'],['White Paper'],True,False,False,False,0,0,0,0,0,2018-09,
809,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,344,Dominic Raab,Con,1567,False,84,UK-HouseOfCommons,GBR,20180904000344,3,"It must be the case that in any scenario, on all sides, we try to avoid-and we do avoid-any erection of new trade barriers.",0.0,1.0,0.0,0.0,0.136363636363636,0.454545454545455,0.9302,20180904000344,[],[],False,False,False,False,0,0,0,0,0,2018-09,
810,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,344,Dominic Raab,Con,1567,False,84,UK-HouseOfCommons,GBR,20180904000344,4,"Given the continental supply of cars to this country, it is clear that that would be harmful on both sides, but probably disproportionately on the other side.",0.0,0.935,0.065,0.2023,-0.0124999999999999,0.379166666666667,-0.9249,20180904000344,[],[],False,False,False,False,0,0,0,0,0,2018-09,
811,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,346,Dominic Raab,Con,1567,False,86,UK-HouseOfCommons,GBR,20180904000346,1,"I think that most of it is already in the public domain, but I will entertain any reasonable request that we receive from our EU partners in a constructive way.",0.0,0.898,0.102,0.4497,0.233333333333333,0.388888888888889,0.9299,20180904000346,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
812,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,346,Dominic Raab,Con,1567,False,86,UK-HouseOfCommons,GBR,20180904000346,2,The Lady should be under no illusions about the fact that Michel Barnier is seeking to make the case for regulatory checks along the Irish sea.,0.081,0.919,0.0,-0.296,0.0,0.0,-0.8816,20180904000346,"['PERSON', 'NORP']","['Michel Barnier', 'Irish']",False,True,False,True,0,0,0,0,0,2018-09,
813,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,346,Dominic Raab,Con,1567,False,86,UK-HouseOfCommons,GBR,20180904000346,3,"We have made it very clear that we would need to be very careful about that, and that we will not countenance any customs border down the Irish sea.",0.0,0.849,0.151,0.584,-0.0388888888888888,0.446805555555556,0.9211,20180904000346,['NORP'],['Irish'],False,True,False,False,0,0,0,0,0,2018-09,
814,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,1,This morning the Secretary of State's permanent secretary was before the DExEU Committee.,0.0,1.0,0.0,0.0,0.0,0.0,-0.9486,20180904000347,"['TIME', 'ORG', 'ORG']","['This morning', 'State', 'the DExEU Committee']",True,False,False,False,0,0,0,0,0,2018-09,
815,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,2,"He was affable, fluent and spoke at great length, and, with panache, he did not answer any of the questions whatsoever.",0.0,0.83,0.17,0.6249,0.8,0.875,0.7747,20180904000347,[],[],False,False,False,False,0,0,0,0,0,2018-09,
816,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,3,So can we try this on the Secretary of State?,0.0,1.0,0.0,0.0,0.0,0.0,0.6827,20180904000347,['ORG'],['State'],True,False,False,False,0,0,0,0,0,2018-09,
817,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,4,"I recognise that he wants to do a deal with the EU, but there must be a moment in time when a decision has to be made that that cannot be achieved.",0.0,1.0,0.0,0.0,0.2,0.1,-0.9513,20180904000347,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
818,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,5,Will he tell us what the date will be?,0.0,1.0,0.0,0.0,0.0,0.0,0.6008,20180904000347,[],[],False,False,False,False,0,0,0,0,0,2018-09,
819,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,6,Will it be October or November?,0.0,1.0,0.0,0.0,0.0,0.0,-0.9732,20180904000347,"['DATE', 'DATE']","['October', 'November']",False,False,False,False,0,0,0,0,0,2018-09,
820,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,347,Peter Bone,Con,1567,False,97,UK-HouseOfCommons,GBR,20180904000347,7,It clearly cannot be 28 March.,0.0,0.649,0.351,0.4019,0.1,0.383333333333333,-0.9894,20180904000347,['DATE'],['28 March'],False,False,False,False,0,0,0,0,0,2018-09,
821,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,348,Dominic Raab,Con,1567,False,79,UK-HouseOfCommons,GBR,20180904000348,1,My Friend is absolutely right.,0.0,0.556,0.444,0.4939,0.285714285714286,0.535714285714286,0.9994,20180904000348,[],[],False,False,False,False,0,0,0,0,0,2018-09,
822,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,348,Dominic Raab,Con,1567,False,79,UK-HouseOfCommons,GBR,20180904000348,2,"It sounds like my permanent secretary was doing a rather good job earlier today, so I will go immediately back to the Department and praise him to the rooftops.",0.0,0.727,0.273,0.8402,0.233333333333333,0.366666666666667,-0.9033,20180904000348,"['TIME', 'ORG']","['earlier today', 'Department']",True,False,False,False,0,0,0,0,0,2018-09,
823,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,348,Dominic Raab,Con,1567,False,79,UK-HouseOfCommons,GBR,20180904000348,3,"On the timing, we need to aim for the October Council; there is a measure of leeway and we need to be mindful of the Brussels process and that there is some slippage, but I think we should be aiming for the October Council.",0.0,1.0,0.0,0.0,0.0,0.0,-0.9951,20180904000348,"['DATE', 'GPE', 'ORG']","['October', 'Brussels', 'the October Council']",True,False,True,False,0,0,0,0,0,2018-09,
824,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,350,Dominic Raab,Con,1567,False,53,UK-HouseOfCommons,GBR,20180904000350,1,"The and learned Lady will know that our proposals are devised to make sure we have a strong deal with the EU that works for all quarters of the UK and respects the territorial and economic integrity of the UK-and, no, what she asks is not something we are willing to countenance.",0.037,0.784,0.179,0.8074,0.345833333333333,0.643055555555556,0.9704,20180904000350,"['PERSON', 'ORG', 'CARDINAL', 'GPE', 'GPE']","['Lady', 'EU', 'all quarters', 'UK', 'UK']",True,False,True,True,0,0,0,0,0,2018-09,
825,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,351,Stephen Kerr,Con,1567,False,54,UK-HouseOfCommons,GBR,20180904000351,1,"Stirling University benefits from the Erasmus+ programme, as do many other universities, institutions and individuals in this country.",0.0,0.867,0.133,0.3818,0.1875,0.4375,0.9965,20180904000351,['ORG'],['Stirling University'],True,False,False,False,0,0,0,0,0,2018-09,
826,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,351,Stephen Kerr,Con,1567,False,54,UK-HouseOfCommons,GBR,20180904000351,2,The Government's no deal guidance outlined our intention to arrange with the EU that the UK's universities and individuals could continue to participate fully.,0.087,0.913,0.0,-0.296,0.0,0.0,-0.557,20180904000351,"['ORG', 'ORG', 'GPE']","['Government', 'EU', 'UK']",True,False,True,False,0,0,0,0,0,2018-09,
827,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,351,Stephen Kerr,Con,1567,False,54,UK-HouseOfCommons,GBR,20180904000351,3,What is the remaining barrier to reaching an agreement in this area?,0.097,0.581,0.323,0.5423,0.0,0.0,-0.9946,20180904000351,[],[],False,False,False,False,0,0,0,0,0,2018-09,
828,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,352,Dominic Raab,Con,1567,False,105,UK-HouseOfCommons,GBR,20180904000352,1,My Friend has read the technical notice and will see that we are keen to make sure that we can provide continuity for Erasmus.,0.0,0.724,0.276,0.7906,0.25,0.494444444444444,0.9798,20180904000352,['PERSON'],['Erasmus'],False,False,False,True,0,0,0,0,0,2018-09,
829,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,352,Dominic Raab,Con,1567,False,105,UK-HouseOfCommons,GBR,20180904000352,2,"In some aspects of the technical notice, in order to avert some of the more significant disruptions we need some good will, collaboration and co-operation from the other side.",0.127,0.727,0.145,0.1567,0.29,0.49,0.9816,20180904000352,[],[],False,False,False,False,0,0,0,0,0,2018-09,
830,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,352,Dominic Raab,Con,1567,False,105,UK-HouseOfCommons,GBR,20180904000352,3,"We will work through that with the EU and will be encouraging it to make sure that in the worst-case scenario there is enough good will, notwithstanding the failure of the negotiations, to make sure that we do the right thing by UK citizens and EU citizens-and that includes our students.",0.055,0.764,0.181,0.765,0.278174603174603,0.618915343915344,0.9473,20180904000352,"['ORG', 'GPE', 'ORG']","['EU', 'UK', 'EU']",True,False,True,False,0,0,0,0,0,2018-09,
831,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,354,Dominic Raab,Con,1567,False,50,UK-HouseOfCommons,GBR,20180904000354,1,"No, and I say to the Gentleman, whom I hold in high regard and have debated this issue with during and since the referendum, that even bandying that around would almost invite the worst terms from our EU partners, which I know is not what he or I wish.",0.118,0.803,0.079,-0.4641,-0.42,0.77,-0.9992,20180904000354,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
832,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,355,James Cleverly,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000355,1,"In December 2017 Michel Barnier said the UK would not have a bespoke deal, yet in August 2018 Michel Barnier said the deal given to the UK would be unlike that enjoyed by any other country.",0.0,0.912,0.088,0.5106,0.1875,0.5375,-0.9377,20180904000355,"['DATE', 'PERSON', 'GPE', 'DATE', 'PERSON', 'GPE']","['December 2017', 'Michel Barnier', 'UK', 'August 2018', 'Michel Barnier', 'UK']",False,False,True,True,0,0,0,0,0,2018-09,
833,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,355,James Cleverly,Con,1567,False,98,UK-HouseOfCommons,GBR,20180904000355,2,"So may I urge my right Friend not to listen to the voices opposite who encourage him to treat Michel Barnier as an intransigent person who is unwilling to negotiate and be flexible, but rather to treat him as a sensible pragmatic negotiating partner with whom we can and should negotiate the best deal for both the UK and the EU?",0.0,0.758,0.242,0.9423,0.428571428571428,0.278571428571429,-0.8269,20180904000355,"['PERSON', 'GPE', 'ORG']","['Michel Barnier', 'UK', 'EU']",True,False,True,True,0,0,0,0,0,2018-09,
834,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,356,Dominic Raab,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000356,1,My Friend is absolutely right.,0.0,0.556,0.444,0.4939,0.285714285714286,0.535714285714286,0.9994,20180904000356,[],[],False,False,False,False,0,0,0,0,0,2018-09,
835,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,356,Dominic Raab,Con,1567,False,74,UK-HouseOfCommons,GBR,20180904000356,2,"I pay respect to Michel Barnier and his team; they are very professional and I am confident that they are a team and Michel Barnier is an individual who we can do business with, and that, as my Friend described, if the ambition and pragmatism that we have demonstrated in our proposals are matched, we will get a good deal-good for Britain and good for the EU.",0.019,0.773,0.208,0.9313,0.406,0.512666666666667,0.9993,20180904000356,"['PERSON', 'PERSON', 'GPE', 'ORG']","['Michel Barnier', 'Michel Barnier', 'Britain', 'EU']",True,False,True,True,0,0,0,0,0,2018-09,
836,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,358,Dominic Raab,Con,1567,False,55,UK-HouseOfCommons,GBR,20180904000358,1,I can say to the right Gentleman that we will not allow anything to be done that would threaten either the territorial or the constitutional integrity of the United Kingdom.,0.123,0.721,0.156,0.281,0.285714285714286,0.535714285714286,-0.65,20180904000358,['GPE'],['the United Kingdom'],False,False,True,False,0,0,0,0,0,2018-09,
837,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,358,Dominic Raab,Con,1567,False,55,UK-HouseOfCommons,GBR,20180904000358,2,I continue to be keen to keep up the strong engagement with all the devolved Administrations and with all the parties across those Administrations.,0.0,0.623,0.377,0.8885,0.433333333333333,0.733333333333333,0.983,20180904000358,[],[],False,False,False,False,0,0,0,0,0,2018-09,
838,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,1,"It may well be that Chequers is in trouble, but can we please stop bandying about this idea that we can leave without any deal at all?",0.183,0.678,0.139,-0.1154,-0.2,0.2,-0.9996,20180904000359,['ORG'],['Chequers'],True,False,False,False,0,0,0,0,0,2018-09,
839,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,2,"Surely we need a series of deals, ranging from aviation onwards.",0.0,0.756,0.244,0.4404,0.5,0.888888888888889,0.9873,20180904000359,[],[],False,False,False,False,0,0,0,0,0,2018-09,
840,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,3,"For example, in my constituency many people work at Culham on nuclear fusion.",0.0,1.0,0.0,0.0,0.5,0.5,0.953,20180904000359,['GPE'],['Culham'],False,False,True,False,0,0,0,0,0,2018-09,
841,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,4,Can the Secretary of State tell me what would happen if we were to leave with no deal?,0.175,0.825,0.0,-0.34,0.0,0.0,-0.9986,20180904000359,['ORG'],['State'],True,False,False,False,0,0,0,0,0,2018-09,
842,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,5,"Would the British companies that have built up huge expertise in that area have access to the next stage of fusion, which is being built in France and of which we have membership as a member of the European Union?",0.0,0.943,0.057,0.3182,0.1,0.225,-0.9597,20180904000359,"['NORP', 'GPE', 'ORG']","['British', 'France', 'the European Union']",True,True,True,False,0,0,0,0,0,2018-09,
843,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,359,Ed Vaizey,Con,1567,False,115,UK-HouseOfCommons,GBR,20180904000359,6,What would happen with no deal?,0.306,0.694,0.0,-0.296,0.0,0.0,-0.9826,20180904000359,[],[],False,False,False,False,0,0,0,0,0,2018-09,
844,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,360,Dominic Raab,Con,1567,False,134,UK-HouseOfCommons,GBR,20180904000360,1,My right Friend is absolutely right to say that no deal is not something that we would entertain lightly.,0.093,0.675,0.232,0.5106,0.323809523809524,0.590476190476191,0.9733,20180904000360,[],[],False,False,False,False,0,0,0,0,0,2018-09,
845,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,360,Dominic Raab,Con,1567,False,134,UK-HouseOfCommons,GBR,20180904000360,2,"It is not what we want and it is not our priority, but it takes two to tango in a negotiation, and if our ambition and pragmatism are not matched, we will need to ensure that we can give effect to the referendum.",0.025,0.899,0.076,0.5088,0.0,0.0,-0.959,20180904000360,['CARDINAL'],['two'],False,False,False,False,0,0,0,0,0,2018-09,
846,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,360,Dominic Raab,Con,1567,False,134,UK-HouseOfCommons,GBR,20180904000360,3,"On the issue that he has described, if he peruses the technical notices at great length, he will find some of the answers that he is looking for.",0.0,0.868,0.132,0.6249,0.4,0.425,0.9979,20180904000360,[],[],False,False,False,False,0,0,0,0,0,2018-09,
847,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,360,Dominic Raab,Con,1567,False,134,UK-HouseOfCommons,GBR,20180904000360,4,"In relation to the technical notices and guidance that we are providing, we are now around a third of the way through to the final total that we will be putting out to provide reassurance to individuals, businesses, non-governmental organisations and public bodies.",0.0,0.943,0.057,0.3612,0.0,0.383333333333333,0.9921,20180904000360,[],[],False,False,False,False,0,0,0,0,0,2018-09,
848,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,1,The right Lady is right in every aspect.,0.0,1.0,0.0,0.0,0.285714285714286,0.535714285714286,0.9997,20180904000362,['PERSON'],['Lady'],False,False,False,True,0,0,0,0,0,2018-09,
849,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,2,"In the closing stages of the negotiations, we should be striving to bridge the outstanding gaps and secure a good deal.",0.0,0.646,0.354,0.8519,0.533333333333333,0.691666666666667,-0.7981,20180904000362,[],[],False,False,False,False,0,0,0,0,0,2018-09,
850,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,3,She is also right to say that there will be two components-the withdrawal agreement and the framework for the future relationship-and it is right to say that during the implementation period we will need to turn that into a binding treaty.,0.0,0.898,0.102,0.5106,0.19047619047619,0.398809523809524,0.9471,20180904000362,['CARDINAL'],['two'],False,False,False,False,0,0,0,0,0,2018-09,
851,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,4,"One of the areas in which we have made progress, which was not touched on by other Labour Members, is the agreement in principle that we are pursuing to have linkage so that the withdrawal agreement requires us all to proceed in good faith to that future relationship.",0.0,0.721,0.279,0.9356,0.191666666666667,0.366666666666667,-0.6689,20180904000362,['CARDINAL'],['One'],False,False,False,False,0,0,0,0,0,2018-09,
852,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,5,That is important when we talk about not having a deal until we have the whole deal.,0.0,0.893,0.107,0.2023,0.3,0.7,0.9975,20180904000362,[],[],False,False,False,False,0,0,0,0,0,2018-09,
853,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,362,Dominic Raab,Con,1567,False,159,UK-HouseOfCommons,GBR,20180904000362,6,"Yes, there are different aspects of the package, but the deal has to be viewed in the round and in a balanced way.",0.0,0.919,0.081,0.2144,-0.1,0.5,0.9998,20180904000362,[],[],False,False,False,False,0,0,0,0,0,2018-09,
854,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,363,Ross Thomson,Con,1567,False,28,UK-HouseOfCommons,GBR,20180904000363,1,Will my right Friend confirm that No.,0.212,0.481,0.308,0.25,0.285714285714286,0.535714285714286,-0.6797,20180904000363,[],[],False,False,False,False,0,0,0,0,0,2018-09,
855,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,363,Ross Thomson,Con,1567,False,28,UK-HouseOfCommons,GBR,20180904000363,2,10 has categorically instructed his Department and all Government Departments to be ready and prepared for any no deal scenario?,0.093,0.72,0.186,0.296,0.2,0.5,-0.9789,20180904000363,"['CARDINAL', 'ORG']","['10', 'Department']",True,False,False,False,0,0,0,0,0,2018-09,
856,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,364,Dominic Raab,Con,1567,False,61,UK-HouseOfCommons,GBR,20180904000364,1,"The Prime Minister has made this very clear, and we are working across Whitehall to ensure that the laws are in place and that the money has been allocated, as the Chancellor did in the last Budget, as well as, crucially, ensuring that the regulatory and practical arrangements are in place.",0.0,0.829,0.171,0.8268,0.0433333333333333,0.521666666666667,0.9982,20180904000364,['GPE'],['Whitehall'],False,False,True,False,1,0,0,0,1,2018-09,May
857,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,364,Dominic Raab,Con,1567,False,61,UK-HouseOfCommons,GBR,20180904000364,2,That is what these technical notices will help to achieve.,0.0,0.769,0.231,0.4019,0.0,0.1,0.998,20180904000364,[],[],False,False,False,False,0,0,0,0,0,2018-09,
858,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,366,Dominic Raab,Con,1567,False,99,UK-HouseOfCommons,GBR,20180904000366,1,I am going to leave the question of passport queues to the Home Secretary.,0.091,0.909,0.0,-0.0516,0.0,0.0,-0.961,20180904000366,['ORG'],['Home'],True,False,False,False,0,0,0,0,0,2018-09,
859,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,366,Dominic Raab,Con,1567,False,99,UK-HouseOfCommons,GBR,20180904000366,2,"I will say, however, that the Gentleman is right to point out, in relation to the deal and no deal planning, that in order to get the right outcome we will need collaboration and goodwill, which I am confident we will get from the EU side.",0.046,0.886,0.068,0.25,0.357142857142857,0.634920634920635,0.9693,20180904000366,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
860,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,366,Dominic Raab,Con,1567,False,99,UK-HouseOfCommons,GBR,20180904000366,3,That is why we are continuing these negotiations.,0.0,1.0,0.0,0.0,0.0,0.0,-0.5021,20180904000366,[],[],False,False,False,False,0,0,0,0,0,2018-09,
861,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,366,Dominic Raab,Con,1567,False,99,UK-HouseOfCommons,GBR,20180904000366,4,"Even in a no deal scenario, in relation to the default arrangements that would apply, we would want to keep co-operating and communicating to ensure that we minimise any disruption.",0.14,0.744,0.116,-0.2023,0.0,0.0,0.962,20180904000366,[],[],False,False,False,False,0,0,0,0,0,2018-09,
